c74c9ae4-707a-45cf-af7d-2ce901659562,Membuat game,Jimmy adalah anak yang pintar dengan koneksi internet.,Jimmy suka meretas video game favoritnya.,Dia sering terinspirasi oleh bagaimana mereka dibuat.,Jimmy membuat permainan dari awal setelah belajar skrip.,Dia menjual permainannya dengan harga yang sangat bagus setelah dirilis.
e561a77e-9f09-43bb-9b17-7f36f437bddf,Randy membeli anak anjing,Randy adalah pria lajang yang kesepian.,Dia membutuhkan teman baru untuk menemaninya.,Dia bukan orang yang paling sosial untuk memulai.,Dia melihat iklan untuk anak anjing yang lucu di koran lokal.,Randy memutuskan untuk membeli anak anjing itu dan jatuh cinta dengan teman barunya.
5a37f862-8a1d-4a82-8b0a-819cbcdf3e68,Janji setia,Pengumuman pagi sekolah dimulai seperti biasa.,Pembicara meminta semua orang untuk berdiri untuk janji kesetiaan.,Mandy meletakkan tangan kanannya di atas hatinya dan membacanya seperti biasa.,Seorang anak laki -laki di kelasnya menarik perhatiannya.,Dia duduk dengan kepalanya di mejanya.
274cbe9b-2970-408d-8dc6-f7ba2de4a3d0,Eddie sudah pergi,Eddy adalah seorang imigran Meksiko.,Dia sangat mencintai kecantikan Amerika -nya.,Mereka menghabiskan begitu banyak saat -saat indah bersama.,Suatu hari Eddy diberitahu bahwa dia sedang dideportasi.,Eddy meninggalkan negara dan cintanya selamanya.
c0d8f2c6-e663-474a-ba1b-696cec917d3b,Henry mendapat kencan,Henry mencari cinta.,Dia perlu menemukan seseorang yang spesial itu.,Dia melihat bar dan pusat perbelanjaan.,Henry akhirnya menemukan layanan kencan online.,Henry menemukan kencan yang lucu untuk malam ini.
c3f2ff80-7b84-40aa-892a-82a745d69be4,Puisi,Max menulis puisi tentang meteorit.,"Ibunya sangat menyukai puisinya, dia membagikannya dengan klub puisi.","Klub puisi memberi hadiah puisi, mereka sangat menyukainya.","Max menolak untuk pergi, karena dia merasa mengkhianati puisinya dibagikan.","Max menyesal tidak pergi, sekarang tahu ibunya membagikannya karena cinta."
a1de6e96-a6d3-4015-83ac-a5b3be1e8bdb,Teknologi,Sean memiliki minat yang mendalam pada robotika.,Dia tinggal di dekat universitas yang berspesialisasi dalam kecerdasan buatan.,Suatu hari dia memutuskan untuk menulis email kepada departemen tentang hasratnya.,Beberapa hari berlalu tanpa tanggapan.,"Akhirnya, dia mendapat balasan dengan undangan untuk berkeliling kampus."
61460f55-ba06-4f2a-bf6f-49ef78ce5102,Tersedak ini,Jim membuat makan malam khusus untuk minat cinta.,Dia menghabiskan berjam -jam untuk membuat presentasi yang sempurna.,Kencannya memberitahunya bahwa dia merasa sangat lezat.,Dia tersedak sampai mati di salah satu paprika yang diisi.,Jim tidak pernah matang lagi.
02df4569-12b2-4755-8a4a-9a83db1b0c21,Bermain pemeriksa,Saya suka bermain checker.,Saya menantang saudara saya untuk bermain sepanjang waktu.,Saya selalu menang melawannya.,"Hari ini, kakakku menang.",Saya tidak suka bermain checker lagi.
0269a632-4531-4096-9a9d-12fcc53b476b,Hati permen negatif,Chad tidak terlalu romantis.,Dia tidak pernah punya pacar selama Hari Valentine sampai sekarang.,Dia tahu dia harus membelikannya semacam hadiah sehingga dia pergi ke toko.,Dia tahu dia akan menyukai hati permen.,Mereka sebenarnya adalah hati negatif yang membuat pacarnya menangis.
2dbe12fa-0a20-4fac-82b6-a0c868be76b1,Champagne,Itu adalah acara yang sangat istimewa.,Leah dan Tony telah menikah selama 30 tahun!,Mereka membuka sebotol sampanye khusus.,Mereka bersemangat untuk merayakan satu sama lain.,Mereka lebih jatuh cinta daripada sebelumnya.
8737862f-2d32-412a-aba2-22435c0f5b2d,LDR CRINGEY,Saya bertemu cinta pertama saya secara online.,"Kami berbicara selama berbulan -bulan, berencana untuk bertemu.","Namun, dia berbohong tentang usianya.",Dia benar -benar 44 dan saya berusia 18 tahun.,"Saya tidak berkencan dengan pembohong, jadi kami putus, dan saya tidak pernah mendengar kabar darinya lagi."
4bc92b43-58b8-4561-9b6e-46cc743f5a74,Jacky mendapat anjing,Jacky sedang berbelanja suatu hari nanti.,Dia memutuskan untuk mampir ke toko pakaian di mal.,"Saat dia meninggalkan toko, dia melihat seekor anjing di jendela toko hewan peliharaan.",Dia memutuskan untuk masuk ke dalam dan melihat -lihat.,Dia jatuh cinta pada anjing dan membawanya pulang.
3a648323-f106-48fe-9fbc-5b7bb778869e,Cinta,Pria itu pindah ke rumah pensiun.,Dia bertemu seorang wanita di sana.,Mereka pergi ke Bingo bersama.,Mereka jatuh cinta.,Mereka menikah.
db6ebe37-1a2d-443e-bf48-0ff9b0777b60,Perkemahan musim panas,Neil memohon orang tuanya untuk mengirimnya ke perkemahan musim panas.,Akhirnya mereka setuju.,"Neil sangat gembira, yakin dia akan menyukainya.","Tetapi ketika dia tiba, dia langsung sangat rindu!",Dia menghabiskan sepanjang waktu menunggu untuk kembali ke rumah!
5f750682-de92-4758-98c2-b876fcabe85b,Rendah diri,Benny mencoba berlatih pemandu sorak saat istirahat.,Anak laki -laki lain di kelas mengolok -oloknya.,Ini termasuk memanggilnya beberapa nama.,Benny merasa malu.,"Meskipun Cheer Leading adalah hasratnya, ia memutuskan untuk berhenti."
a9b5d95f-d160-4cc6-9017-d692882c7dcb,Rumah tua,Gary baru -baru ini mencari rumah untuk dibeli.,Gary dan makelarnya memandang berbagai rumah.,"Akhirnya, Gary melihat rumah tua Victoria yang dia cintai.","Gary mengajukan penawaran, dan dengan cemas menunggu.",Gary sangat senang ketika makelarnya memberitahunya bahwa dia mendapatkan rumah itu.
0180b49d-dbd1-46a9-8b53-5296432600c1,James dan pacarnya,James baru -baru ini bertemu dengan seorang wanita yang sangat disukainya.,Mereka memiliki kencan pertama di pantai dekat rumahnya.,"Setelah kencan pertama mereka, mereka menjadi tidak terpisahkan.",Dia berencana untuk mengusulkan kepadanya dalam waktu dekat.,James sangat bahagia sekarang karena dia menemukan cinta sejatinya.
0b3757c0-279a-4222-8bb9-63e8b9ff6a3f,Menutup,Kate berdiri di kursi anak -anak untuk mencapai rak tinggi.,Dia berusaha keluar dari kursi.,Tetapi kursi mulai membalik.,Dia melompat dari kursi yang jatuh agar tidak jatuh.,Dia duduk di kursi tertawa dengan tangannya di atas hatinya yang berdebar kencang.
b267b01d-2c05-4f97-86dd-a634bc60060b,Patah hati Dan,Dan adalah pria yang jatuh cinta dengan pacarnya.,Dia memiliki rencana untuk melamarnya.,Pada malam hari dia ditetapkan untuk tujuan.,Dia berlutut dan meminta pacarnya untuk menikah dengannya.,Dia memberi tahu Dan no dan bahwa mereka harus melihat orang lain.
99366e72-3526-4147-8a61-f290d14e5e16,Liburan Bob yang malang,Bill sedang berlibur.,Dia mendapat telepon dari bosnya memintanya untuk bekerja.,Bob harus bekerja selama beberapa jam di laptopnya.,Dia menggunakan data dari koneksi ponselnya.,Bob dikenakan $ 220 untuk penggunaan datanya.
71ca8a6b-5e20-468f-b1f3-146dbde8b0ae,Booting,Saya pernah bergabung dengan klub buku yang benar -benar dimaksudkan untuk anak perempuan.,Buku -buku yang mereka baca adalah semua cerita romantis.,Saya membacanya dan mencoba membuat kesan yang baik pada para wanita.,Saya bahkan melakukan penelitian di buku -buku sehingga saya bisa terdengar lebih pintar.,"Di tengah buku ketiga, mereka memilih saya keluar dari klub!"
a22965ad-212f-46c8-a8a3-bc49106e603c,hari Valentine,Ray membagikan kartu hari kasih sayang kepada semua orang di tempat kerja.,Dia memiliki yang sangat istimewa memberi tahu Sarah bagaimana perasaannya tentang dia.,Dia menandai amplop dengan satu hati.,"Ketika dia melihat sekeliling kantor, dia melihat Laura membuka kartu Sarah.",Laura sekarang jatuh cinta dengan Ray.
eb96af00-9838-4d30-a9fa-0bc6caaa6bd8,Randy menyebutnya berhenti,Randy membesarkan 2 anak laki -lakinya di rumah mobilnya.,Dia bertemu wanita lain yang datang untuk menggunakan telepon setiap hari.,Keduanya jatuh cinta.,Wanita lain itu pindah dan ingin Randy ikut dengannya.,Randy memilih wanita yang tampak mengerikan daripada anak -anaknya sendiri.
147f3ef2-42e5-4d61-a7cc-0357f0019f82,Kebun Binatang Kecil,Rachael dulu suka bermain dengan aplikasi kebun binatang kecilnya.,Dia akan memberi mereka makan dan mendapatkan banyak hewan yang berbeda.,Dia memiliki unicorn dan makhluk eksotis lainnya di sana.,Dia mungkin menghabiskan lebih dari beberapa ratus dolar untuk permainan.,Dia akhirnya memutuskan untuk menghapusnya sehingga dia tidak akan menghabiskan lebih banyak uang.
805453c7-5e24-4381-8392-34bc3d98a39d,Dia tidak merasa sama,Rhuigi jatuh cinta dengan Sasha.,Mereka hanya teman tetapi Rhuigi menginginkan lebih.,Dia akhirnya mengatasi keberanian untuk memberi tahu dia bagaimana perasaannya.,Dia mengatakan kepadanya bahwa dia tidak merasakan hal yang sama.,Rhuigi mencoba untuk kembali menjadi teman tetapi bisa menanganinya.
3b9673e1-1fca-4ff4-8e25-71c9ec3b303d,Depresi,Kenneth jatuh ke dalam depresi besar.,Dia mengalami kesulitan menjangkau teman -temannya untuk meminta bantuan.,Dia akan minum terlalu banyak obat untuk meringankan rasa sakitnya.,"Dan ketika teman -temannya datang, dia tidak mengenalinya.","Dengan kesabaran dan cinta, ia berhasil menjadi lebih baik dari waktu ke waktu."
c336755f-0b95-47c6-bad2-4806fcdf2a3a,Skip memiliki mimpi,Skip selalu memiliki hasrat untuk bernyanyi.,Dia akan mendengarkan dan bermimpi menjadi bintang besar.,Skip ingin mencoba tetapi sangat gugup.,Pertunjukan bakat akan datang di Kota Skip.,Dia memutuskan untuk menghadapi ketakutannya dan bernyanyi untuk orang banyak.
67523698-c5b9-481b-8ddf-a4896421a62c,Pernikahan,April dan Andy telah bersama selama sebulan.,Mereka berdua muda dan jatuh cinta.,Mereka memutuskan untuk melakukan pernikahan kejutan.,Mereka mengundang semua teman.,April dan Andy sekarang menikah dengan bahagia.
d9630550-4fa2-4ca1-9a63-a17047b9e06e,Lady No More,"Thomasin adalah seorang wanita Inggris, lembut dan halus.","Suatu hari, seorang pelamar bernama Darcy mengunjunginya.",Darcy seksual dan menyimpang.,Dia melepas Thomasin dan mereka bercinta di meja biliar.,Thomasin tidak lagi menganggap dirinya seorang wanita.
a924dff2-5f68-4295-9c12-d7bd4bc7813b,Hipertensi,"Karena ayah saya menghancurkan ginjal saya, saya memiliki tekanan darah tinggi.",Saya telah minum obat untuk menurunkannya selama 20 tahun.,"Obat -obatan mengendalikan detak jantung saya, jadi itu membuat saya selalu lelah.",Dokter mengirim saya ke seorang nefrologi.,Mereka mengatakan tidak ada yang bisa mereka lakukan.
bc7a023d-c96f-4baa-add4-603a6c34a969,The Soulmate,Sidney tinggal di AS.,Dia bertemu dengan seorang pria yang tinggal di Eropa.,Dia jatuh cinta padanya.,"Sayangnya, pria itu tidak ingin pindah ke AS.",Jadi Sidney selamanya sedih.
2861af3b-7a7d-4d60-b7ce-091701243d0e,Ryan mendapatkan gadis itu,Ryan adalah orang yang sangat berat.,Dia ingin bertemu gadis itu hanya untuknya.,Dia mencari sepanjang siang dan malam di internet.,Dia akhirnya menemukan cinta sejatinya.,Namanya Abbey dan keduanya menikah.
4927616c-fb60-41e1-803a-f6743dc1f09b,Masalah,Mike adalah anak sekolah menengah yang tampaknya menyukai masalah.,Mike meyakinkan teman -temannya untuk pergi bersamanya larut malam.,Mike menyalakan beberapa petasan bom ceri dan meletakkannya di kotak surat.,"Kotak itu bertiup terpisah, dan semua orang berserakan di malam hari.","Mike, bagaimanapun, ditangkap oleh tetangga, dan mendapat masalah besar."
3312553d-8ad2-484a-99cf-7b9c5f0e2924,Tanggal prom,Dan ingin meminta Kara untuk pergi bersamanya ke pesta prom.,Masalah Dan adalah dia merasa cemas bertanya padanya.,Jadi Dan meminta bantuan teman -temannya.,Dan dan lima teman pergi dan menyanyikan lagu di bawah jendela Kara.,Kara memberi tahu Dan dia ingin pergi prom bersamanya!
fbc1b00a-adfc-4f81-ab73-78ca09a07737,Kejutan,"Saya pulang kerja lebih awal dan kembali ke tempat saya, mengharapkan malam yang lumpuh.","Ketika saya membuka pintu, saya mendengar teriakan dari teman -teman saya.","Mereka semua mengejutkan saya untuk ulang tahun saya, ketika hati saya mulai berkibar.","Saya pergi dan memeluk mereka semua, menikmati perusahaan mereka saat kami semua tersenyum.",Malam itu berlanjut dan satu -satunya pikiran saya adalah saya berharap tidak pernah berhenti.
4b6c23ba-0c8a-4d65-8f44-4695c6a18b06,"Sampai jumpa, Ayah",Vinnie dan ayahnya biasa mengumpulkan topi botol.,"Ketika Vinnie berada di kelas tujuh, ayahnya meninggal karena serangan jantung.","Vinnie melakukan mengumpulkan tutup botol, menyimpannya di kotak sepatu.","Ketika ibunya menikah lagi, dia menyingkirkan semua foto ayahnya.",Dia pulang dari sekolah untuk menemukan dia mengeluarkan topi botolnya.
4bdc7356-1436-491c-ada6-cddea88c4325,Itu sia -sia,Mariana akhirnya bertunangan dengan cintanya.,Mereka menghabiskan banyak waktu untuk membuat pernikahan.,"Namun pengantin pria, akhirnya mundur.",Mariana tidak tahu mengapa.,Dan semua persiapan pernikahan akhirnya menjadi buang -buang waktu.
9cae2ef7-6b25-4aef-883b-caa5260be265,Kencan daring,Adrian bertemu dengan seorang gadis di aplikasi kencan online.,Teman -temannya mengolok -oloknya dengan cara mereka bertemu.,Keduanya bertemu dan dengan cepat jatuh cinta.,"Setelah beberapa bulan, dia memintanya untuk menikah dengannya.",Adrian sekarang memiliki istri yang cantik!
0f6ba994-9e6e-4157-b59f-9db70afe994c,Poin untuk berdiri,Henry menangkap Dan mencoba menggoda pacarnya.,Dia takut karena Dan adalah pria yang tinggi dan berotot.,Henry berusaha berdiri demi hubungan mereka.,"Akibatnya, Dan secara fisik melecehkannya.",Henry harus pergi ke klinik tetapi Dan ditangguhkan.
8704f7f2-26f1-4277-8dcd-b2a1772b2efc,Lagu cinta,Dave sangat mencintai seorang gadis bernama Jen.,Dave menulis lagu untuk Jen.,Dave mengejutkan Jen di sekolah dengan mengeluarkan gitarnya di kelas.,Dave memainkan lagu itu dan menyanyikan hatinya.,Jen menyukainya dan sekarang mereka adalah pasangan.
bafa2310-3d58-4d4c-bc81-d0f00325edf5,Kencan pertama,Bobby pergi ke sekolah dengan seorang gadis cantik bernama Cindy.,Bobby sangat menyukainya.,Suatu hari Bobby meminta Cindy untuk minum kopi.,Cindy setuju dan keduanya pergi ke kedai kopi.,Bobby membuat kesan pertama yang hebat dan bahkan mendapat ciuman.
7c2520a0-3039-4616-a929-e98fc694bbd7,Kopi,"Selama minggu final, ada kopi gratis yang tersedia di perguruan tinggi.",Kopi berbau sangat enak sehingga saya membantu diri saya sendiri.,"Segera setelah saya meminumnya, hati saya mulai berdebar -debar.",Kafein membuat saya terjaga sepanjang malam.,Saya tidak melakukannya dengan baik selama final saya keesokan harinya.
b63a12e8-da20-4b96-b873-fb908448443a,Bahan,Jim memiliki hasrat untuk konstruksi.,Jim memutuskan suatu hari untuk membuka bisnisnya sendiri.,Dia menyimpan tokonya dengan bahan konstruksi terbaik yang tersedia.,Jim menarik perhatian pembangun utama di daerah tersebut.,"Hari ini, inventaris Jim adalah bagian dari World Trade Center yang dibangun kembali."
d900112c-aa81-4805-83e0-90a5accd2409,Tarian seksi,Pasangan itu mengambil kelas dansa.,Wanita itu lebih baik dari pria itu.,Mereka beralih ke lebih seperti mitra terampil.,Mereka jatuh cinta dengan mitra baru mereka.,Mereka semua tetap berteman.
9dd23548-15f4-4caa-b9ce-12284ac58883,Steve dan Nancy menikah,Steve dan Nancy telah berteman selama bertahun -tahun.,Mereka diam -diam jatuh cinta sepanjang waktu.,Suatu hari Nancy memutuskan untuk pindah ke Eropa untuk mendapatkan pekerjaan.,Steve menghentikannya dan mengatakan kepadanya bahwa dia mencintainya.,Nancy tidak pergi ke Eropa dan mereka menikah.
a268776f-259e-46ef-880a-fa6acbd37c63,Putus sulit dilakukan,Fred tidak bahagia dalam hubungannya.,Dia ingin memecahnya dengan pacarnya.,Tapi itu sulit.,Akhirnya dia menariknya ke samping dan melakukannya.,Dia merasa buruk sesudahnya.
145ccc66-6337-4617-87d6-33bb5cf3cd48,Romantis Fiksi Penggemar,Ben muak membaca romansa fiksi penggemar.,Dia menyadari bahwa dia ingin mengalami hal yang nyata.,Dia pergi ke situs kencan online.,Dia bahkan ke Craigslist untuk menemukan hubungan.,"Akhirnya, ia memperoleh kencan dan mulai mengalami hal yang nyata."
1d38f6dd-8b2a-4503-80e4-8b872edc1694,Neal ingin bertindak,Neal selalu memiliki hasrat untuk film.,Dia selalu bermimpi menjadi bintang besar.,Neal memutuskan untuk pindah ke Hollywood dan mencoba peruntungannya.,Neal berjuang selama berbulan -bulan.,Neal terus bekerja keras dan akhirnya mendaratkan pertunjukan.
7b3d9dc5-93bc-480b-b55e-85d0d19a8e91,Anak kucing,Mary menyukai anak kucing.,Mary melihat sekotak anak kucing di toko kelontong.,Dia membawa pulang anak kucing.,Keluarganya jatuh cinta dengan anak kucing itu.,Sekarang keluarga adalah satu anggota yang lebih besar.
cdd19b8c-d592-49c4-8b9a-a2d9f811c0ff,Pergi ke bar,Saya dan teman -teman saya suka pergi ke bar di akhir pekan.,Kami semua bertemu di rumah teman saya sebelum pergi.,"Kami memiliki beberapa minuman, lalu kami menelepon taksi.",Perjalanan taksi di sana adalah bagian paling menyenangkan dari malam ini.,Saya selalu senang pergi ke bar dengan teman -teman saya.
d8c9a2e6-b3c8-4652-a56e-516975e74c81,Memetik apel,Saya pergi memetik apel dengan kekasih saya tempo hari.,Kami bersenang -senang memetik apel.,Dia jatuh dan menjatuhkan keranjangnya.,Apelnya tumpah di seluruh tanah.,Kami harus membersihkannya sebelum memakannya!
49b70d66-5324-450f-9381-5c0c4ff16121,Tidak ada di menu,Kate jatuh cinta dengan Vanilla Bean Cheesecake.,Tapi itu hanya dijual di satu restoran.,Dia pergi ke restoran untuk memesannya untuk pergi.,Tapi itu tidak lagi ada di menu mereka.,Kate sangat kecewa dia tidak bisa memiliki kue keju lagi.
0ac50711-5089-4a23-bb61-2bab8988c9f3,Catatan cinta di tanah,Suatu hari saya berjalan -jalan.,"Ketika saya sedang berjalan, saya melihat selembar kertas kusut di tanah.",Saya mengambilnya dan memperlancarnya.,Itu adalah surat cinta antara anak -anak usia sekolah menengah.,Itu manis dan romantis dan saya masih memilikinya sampai hari ini.
85a33af6-8442-4d1f-ad6f-5c3e2161a945,Jarak jauh,Nolan adalah liburan di New York City.,Di sinilah dia bertemu Janine.,Itu adalah cinta pada pandangan pertama dan mereka hanya menghabiskan tiga hari bersama.,Janine dan Negan tahu hubungan jarak jauh akan sulit.,"Setelah tiga tahun sukses, Nolan akhirnya pindah ke New York City."
fc9f130b-138b-4935-aa3c-282f398a9b64,Pandangan dunia,"Ketika Emma lahir, dunia di sekitarnya merasa tak terbatas.","Tetapi ketika dia berusia lima tahun, itu sebesar rumahnya.",Dia tumbuh dan melihat betapa luasnya dunia nyata.,"Namun pada akhirnya, dia berakhir di satu kamar yang akan mati.","Dia berharap ketika dia pergi, dia akan merangkul Infinity lagi."
cde20e92-9dc3-496a-9892-68caff780d3b,Halloween menyenangkan,Scott dan Sam suka berdandan untuk Halloween.,Tahun ini mereka memutuskan untuk membuat kostum mereka sendiri.,Kedua anak laki -laki ingin menjadi alien.,Mereka bersenang -senang membuat kostum.,Setiap orang yang melihat mereka memberi tahu mereka betapa hebatnya penampilan mereka.
a3dce952-beb7-4bc3-967e-481e7c83c447,kanker,Jane tahu dia menderita kanker dan merasa sangat rusak.,"Akibatnya, ia membuat daftar ember untuk sisa waktunya.",Dia berhasil menyelesaikan semuanya kecuali satu yang berkencan dengan seorang anak laki -laki.,Dia pergi ke Facebook meminta hubungan dan dia menemukan satu.,Dia mencapai keinginan terbesarnya yang memiliki hubungan.
b6b99ca6-8a31-4e71-95fc-4852e487d913,Mimpi sungguh -sungguh menjadi bintang,Earnest selalu melamun tentang akting.,Dia benar -benar jatuh cinta dengan film.,Earnest tidak benar -benar pergi ke mana pun dalam hidup.,Dia memutuskan dia akan memberikan akting suntikan.,Dia mengemas tasnya dan menuju Kota Malaikat.
d326a2d0-8779-4bfb-8da4-b2357aa5efa1,Terlalu keras untuk terompet,Miles sangat suka bermain trompet.,"Tetapi ketika dia pindah di sebuah apartemen kecil, dia mengganggu semua orang.","Dia akan mengambil terompetnya di taman, tetapi bebek terbang.",Dia akhirnya harus pergi ke sekolah musik dan menyewa kamar.,Di sana dia bisa bermain sesuka hatinya tanpa mengganggu siapa pun.
e0faabfe-31e6-4ed2-a776-144b3688b7ca,Bersembunyi,Keponakan saya dalam hubungan yang kasar.,Pacarnya memukulnya dan ketiga anak mereka.,Suatu hari dia memanggil ibunya Carla untuk meminta bantuan.,Carla datang dan menemukan mereka bersembunyi di lemari.,Untungnya polisi tiba dan menangkap pacarnya.
146ba192-e92f-4f93-816a-398372c02373,Tarian,Saya suka pergi menari dengan semua teman saya.,Kami keluar setiap akhir pekan untuk menari.,Teman -teman saya semua iri dengan seberapa baik saya menari.,"Saya mencoba mengajari mereka semua gerakan saya, tetapi mereka tidak pernah mendapatkannya.",Saya sangat bangga dengan seberapa baik saya menari.
8e221d83-fba7-4585-92f5-668f8d3d3bae,Cinta,Saya tidak pernah bermaksud cinta ini terjadi.,Dia berkata pada dirinya sendiri ketika dia berjalan tanpa tujuan sepanjang malam.,"Kenangan membanjiri otaknya, karena dia fokus pada satu -satunya hal yang dia bisa.","Satu kaki di depan yang lain, dan Anda akan mencapai tujuan Anda.","Saya tidak pernah bermaksud untuk hal -hal yang akan dibatalkan, tetapi begitu juga."
bdb19c5c-d020-4f6a-8cdf-4aa578a66ccf,Perburuan,Jantung Megan berdebar kencang.,Dia melacak beruang grizzly.,Dia menemukan cetakan kaki besar di lumpur.,Dia semakin dekat!,Segera dia bisa melihatnya berdiri jauh di dekat sungai.
caa2b228-5d57-4158-b5ff-fb8679085550,Cinta sejati,Penny dan John telah jatuh cinta satu sama lain untuk waktu yang lama.,Penny bertemu John di tempat kerja.,Dia memiliki tunangan pada saat mereka bertemu.,John tidak pernah kehilangan harapan.,"Bertahun -tahun kemudian, mereka menikah dengan bahagia."
c6f36cf1-88ba-463f-8022-4bcfd3535108,Cari muka,Wanita itu hancur.,Dia membeli film favoritnya.,Dia pulang untuk menontonnya sendirian.,Pria itu menelepon untuk meminta maaf.,Mereka menonton film bersama.
cb6836c1-2aab-4c09-9ad1-c0920ad7f812,Tanpa nama,Aaron bertemu dengan gadis paling menakjubkan di Starbucks.,Dia bersumpah itu cinta di situs pertama.,Mereka berbicara sekitar satu jam sebelum dia harus pergi.,Dia sangat senang ketika dia memberinya nomor.,Dia kemudian menyadari bahwa dia bahkan tidak bertanya apa namanya.
6fab22e2-99f8-40f7-9b79-1f46095e8e0c,Tidak siap,Jim tidak siap untuk ujian matematika.,"Di pertengahan tes, dia menyadari bahwa dia akan gagal.",Jim kemudian berpura -pura mengalami serangan jantung.,Dia benar -benar masuk ke teater penipuannya.,"Di akhir acaranya, dia bahkan membungkuk."
182f8cd9-442e-4caf-810b-7276d3d961ee,Pecinta anjing,Saya selalu mencintai anjing sejak saya masih kecil.,"Mereka sangat ramah, dan setia kepada Anda terlepas dari situasinya.",Saya sudah memiliki satu sepanjang hidup saya dan mereka adalah teman yang sempurna.,"Memeluk setiap kali Anda menginginkannya, dan yang paling penting.",Saya kira Anda bisa mengatakan saya pecinta anjing.
c8855b06-d811-4b0b-acb5-76001c2e99de,Sumpah,Lars akan menikah dalam sehari.,"Dia punya satu masalah, dia tidak bisa menulis sumpahnya.",Dia duduk setiap malam selama enam bulan tetapi tidak ada yang keluar.,Pada hari pernikahan dia masih tidak punya apa -apa.,Dia pergi ke sana dan hanya berbicara dari hati dan itu sempurna.
109e3bcd-1097-4bc1-96a0-84038d124574,Hati baru,Wanita itu masuk dalam daftar untuk hati yang baru.,Dia mendapat telepon tentang kemungkinan hati donor.,Dia bergegas ke rumah sakit.,Dokter bedah meletakkan di hati barunya.,Tubuhnya menolak hati.
345a5152-1c43-489d-9f09-b98d02d2fd3a,Kontes piano,Tim memutuskan untuk mengikuti kontes piano.,Ada banyak persaingan yang ketat.,Tim memainkan hatinya yang kecil.,Para juri akhirnya mengumumkan pemenang.,Tim menang dan membawa pulang trofi tempat pertama.
45a576b6-1265-47af-aee7-5cf47b35a4df,Putri,Pacar saya memanggil saya putrinya.,Dia mulai karena dia jatuh cinta padaku.,Kami berbicara berjam -jam online setiap malam.,Kemudian kami mulai berbicara tentang pindah bersama.,Kami pindah bersama beberapa bulan kemudian.
59bc7d6a-296d-461f-a039-d3f3fdf5ab36,Masalah jantung,Adik laki-laki saya mertua mengalami serangan jantung pada tahun 2006.,Dia kelebihan berat badan dan perokok.,Dia memutuskan untuk berhenti merokok dan melakukan diet.,"Dia melakukannya dengan baik selama setahun, lalu kembali ke jalan lamanya.",Dia meninggal karena serangan jantung pada tahun 2012.
c25820b0-8c9e-47ad-95e1-f8a5530758f7,Pengalaman dekat Tony,Tony mengalami kecelakaan mobil yang mengerikan beberapa tahun yang lalu.,Dia ditinggalkan oleh seseorang yang menempuh lebih dari 50 mil jamnya.,"Tepat setelah itu terjadi, jantung Tony berhenti berdetak.",Dia mengatakan bahwa dia melihat cahaya terang dan kemudian kembali menjadi kenyataan.,Itu telah mengubah perasaannya tentang kehidupan sejak dia selamat.
b2622721-4b3b-4b99-a3cc-53f119f97f6f,Ciuman,Pria itu bersandar untuk ciuman.,Wanita itu menoleh.,Pria itu meraih wanita itu.,Wanita itu menampar pria itu.,Pria itu melepaskan wanita itu.
60ef9b91-b5d5-4a9a-867b-b69e14408ff5,Permen,"Ketika saya buruk, ibu saya menolak memberi saya makan.",Adik saya dan teman -temannya memperhatikan ketika sudah lama.,Mereka menyelinap permen dari laci sampah ke kamar saya di malam hari.,Saya mulai melihat permen sebagai kebahagiaan dan cinta.,Saya mulai makan permen sepanjang waktu.
1dc37864-c3f9-4ea2-9488-d3eb10320bf9,Ke atas,George selalu bermimpi menjadi besar.,"Jadi ketika dia akhirnya menghasilkan banyak uang, dia membeli sebuah rumah besar.",Dia menghiasnya dengan bakat dan memberikan banyak pesta besar.,Rekan -rekannya mengakui prestasinya tetapi ada sesuatu yang hilang.,Hatinya tertutup dan dia tidak memiliki cinta.
2d123334-d856-4383-8270-baf8adf49095,Ciuman Pertama Jenny,Jenny menyukai Brad.,Brad mengajak Jenny berkencan.,Jenny senang dengan ciuman pertama yang mungkin.,Brad dan Jenny pergi ke bioskop.,Brad mencium Jenny ketika dia mengantarnya!
4ffaaf46-6e98-49ca-8c33-3f567212dbb1,Jamie mengucapkan selamat tinggal,Jamie jatuh cinta dengan suaminya.,Masalahnya adalah pria itu ilegal.,Jamie telah membesarkan keluarga dengan suaminya yang imigran.,Hari itu akhirnya tiba.,Suami Jamie dideportasi kembali ke Meksiko dan Jamie mengucapkan selamat tinggal.
0881a197-3538-4417-be61-464add2494f6,Gemuk,Pria itu membuat pilihan makan yang buruk.,Dia menjadi sangat gemuk.,Dokter menyuruhnya melakukan diet.,Diet gagal.,Pria itu meninggal karena penyakit jantung.
2c9f8f33-7ce3-41f3-bd18-48d04b6ed085,Gaya rambut baru,Betty telah mengerjakan beberapa gaya rambut baru untuk saya.,Dia sangat kreatif.,Saya suka gaya yang dia hasilkan.,Dia akan datang hari ini.,Saya tidak sabar untuk melihat apa yang dia lakukan.
b6ff1a39-9c8f-484b-8b34-49796f4594a2,Menyuap,Cucu perempuan kami yang berusia 2 tahun menyukai susu cokelat.,"Kami senang FaceTime bersamanya, tetapi dia tidak.",Kami tinggal di Boston dan dia berada di NYC.,Ibunya menawarkan susu cokelatnya jika dia melakukan FaceTime.,Cucu perempuan kami menerima suap.
